GAME_ID,home_score_mean,home_score_std,home_score_min,home_score_max,home_score_last_1,home_score_last_2,home_score_last_3,score_margin_mean,score_margin_std,score_margin_min,score_margin_max,score_margin_last_1,score_margin_last_2,score_margin_last_3,pred_outcome_mean,pred_outcome_std,pred_outcome_min,pred_outcome_max,pred_outcome_last_1,pred_outcome_last_2,pred_outcome_last_3,home_win_rate,visitor_win_rate,intercept
21700497,21.32,13.967734247185549,0,50,50,44,41,-5.44,2.89937924390722,-10,0,-1,-5,-6,0.2705592345449133,0.08941073088024673,0.1479961963867669,0.4594288303536251,0.3946259247586423,0.2660270406042889,0.238111108608518,0.33333333333333337,0.5080645161290323,1
21700502,21.0,13.416407864998739,0,50,50,46,41,3.16,2.3610167301397933,-2,8,8,4,-1,0.8052874118425031,0.05876440633297955,0.6693146227085554,0.8936716792866023,0.8936716792866023,0.8231244689404069,0.6855546768848131,0.7333333333333333,0.26436781609195403,1
21700507,26.8,16.198765385053267,0,54,54,54,49,3.56,2.2641554716935848,-1,7,1,2,-1,0.6975385169966135,0.07553594687918729,0.5287486388734797,0.7987641615657295,0.5981975910301792,0.6378969219469159,0.5287486388734797,0.5041322314049588,0.3858267716535433,1
21700512,30.92,17.41015795448163,0,62,62,60,57,1.04,5.936194066908526,-11,10,6,4,1,0.5647794104879107,0.20310321158991015,0.17708553538364236,0.8460249428591244,0.7259181844198,0.6650324529252775,0.5573702857035254,0.5862068965517241,0.632183908045977,1
21700517,14.68,11.351546150194695,0,38,38,36,33,-16.28,7.285712044817583,-26,0,-22,-24,-24,0.13926801873589384,0.14190248511555545,0.02310409358605952,0.5634714203332744,0.038804110699970785,0.029373167103943363,0.02952663607808682,0.6333333333333333,0.6551724137931035,1
21700522,26.64,18.09061635213129,0,60,60,56,50,4.72,5.875508488633133,-4,16,16,16,12,0.7206701392258972,0.15266776078683017,0.4468125616462169,0.9417836155842424,0.9405047735638796,0.9417836155842424,0.8985315462565434,0.632183908045977,0.5245901639344263,1
21700527,23.72,13.79425967567669,0,46,46,46,42,-4.64,5.570493694458329,-12,4,-9,-6,-10,0.37861516943227647,0.19189551025756635,0.15063553565818674,0.6874483501229196,0.21254191025951072,0.3027435937582242,0.1913841154043733,0.3678160919540228,0.3181818181818182,1
21700532,21.2,13.725887949418793,0,45,45,45,41,-5.44,5.177489739246231,-15,3,-11,-10,-14,0.3511231647570149,0.16635239430462953,0.10032110250385798,0.641449743313093,0.16400279589000227,0.1883977936127024,0.11232300875540467,0.4022988505747127,0.37931034482758613,1
21700537,27.8,18.21867174082677,0,59,59,55,53,-5.48,3.2510921241945763,-12,1,-4,-6,-5,0.34619832771633874,0.11379606430788233,0.15278979708686855,0.591260064053947,0.372122959152731,0.3084984015796724,0.34291948148062146,0.5371900826446281,0.5365853658536586,1
21700542,22.28,12.346724261924699,0,40,40,36,36,-1.36,5.648929102051114,-14,6,-12,-14,-12,0.553119918187607,0.19440593619996313,0.14757204544509256,0.7931432360754904,0.1869816172936986,0.14757204544509256,0.1903780544222804,0.5862068965517241,0.43678160919540227,1
21700547,23.44,15.89988679204981,0,51,51,49,46,-2.88,3.6256861419598914,-10,6,-1,3,1,0.4513961967922975,0.12691164270578806,0.2163624941846645,0.7507190006799463,0.5031112053922151,0.6560153275356916,0.5851228889083205,0.5365853658536586,0.4942528735632184,1
21700552,25.68,15.946711259692387,0,52,52,50,47,-6.0,4.68187996428785,-18,0,-18,-16,-13,0.30002577559311794,0.1278400614337556,0.053619318504992616,0.5023008412536024,0.053619318504992616,0.07278266012637942,0.1111877649309889,0.3678160919540228,0.43678160919540227,1
21700557,22.6,13.45213737664019,0,45,45,43,43,3.08,2.2964320151051716,-1,9,4,4,9,0.5299041527146766,0.08032851815050146,0.3870830106305845,0.7295985998146614,0.5515132445281536,0.5561854735684109,0.7295985998146614,0.26436781609195403,0.5080645161290323,1
21700562,26.0,17.522556891047607,0,56,56,54,51,-4.28,3.6717298375561347,-12,3,-8,-6,-4,0.25579089620175915,0.10567620466959401,0.09032582112278358,0.5039941464963565,0.14263158603594822,0.18731110064284456,0.2395603595289769,0.3858267716535433,0.7840909090909091,1
21700567,32.28,19.41034775577192,0,64,64,60,57,5.08,2.897171033957091,0,13,3,4,7,0.7171293149899641,0.07735961070965278,0.5631588105450417,0.8981367056115931,0.63961691209811,0.679254589535302,0.7714281450049247,0.5862068965517241,0.5862068965517241,1
21700572,26.12,16.822175840241357,0,53,53,50,50,-5.24,3.326018640957985,-13,0,-2,-1,-1,0.2900944839783584,0.09470112030286305,0.10688342546598048,0.4766617062649526,0.37319953342920104,0.4148482580083835,0.4146297515721845,0.3858267716535433,0.5365853658536586,1
21700577,21.92,12.752787930487985,0,45,45,42,37,-6.08,5.0352358435330515,-15,2,-11,-12,-15,0.28823252289320705,0.1447806125403526,0.08025022933054589,0.5614396789015802,0.13552446964780485,0.12073046498888773,0.08041977022030873,0.33333333333333337,0.43678160919540227,1
21700582,29.84,19.26796304750453,0,62,62,60,59,1.16,2.6027677575995907,-3,6,-1,1,5,0.4628013818912292,0.09942296616685158,0.3082330367211057,0.6504128417633168,0.3623946876184089,0.44054257972684396,0.5930197427975726,0.3536585365853659,0.6179775280898876,1
21700587,21.64,15.648335374729161,0,47,47,44,43,-5.88,2.1784398086704164,-9,0,-7,-6,-5,0.31090165931622027,0.07873438949685276,0.21664212678841496,0.5318004938319376,0.2586545868414045,0.29350602918946983,0.3265856833382025,0.3858267716535433,0.37931034482758613,1
21700592,17.36,13.281204764628846,0,44,44,41,37,-6.36,3.6973504026532296,-12,0,-1,0,-4,0.19811378011950306,0.08475580236012735,0.0875521017459521,0.38214891504186826,0.32450077751053097,0.363869734789756,0.2376907317289135,0.26436781609195403,0.632183908045977,1
21700597,33.4,18.37171739386386,0,64,64,61,58,6.8,3.7309516212355263,-1,13,7,8,10,0.841969415219905,0.07589151098290323,0.6542098859903239,0.9391116592073244,0.8492726742130958,0.8702831403971566,0.901672773010354,0.7840909090909091,0.4942528735632184,1
21700602,27.68,13.244530946771954,0,50,50,47,45,5.36,5.705295785496138,-1,18,6,4,3,0.6608682933686881,0.16016848709475423,0.4546988325808747,0.9393979119127068,0.6992843623964028,0.6359372737219824,0.600487030485647,0.33333333333333337,0.3678160919540228,1
21700607,24.44,16.348895987191305,0,50,50,48,46,0.72,5.610846638431672,-7,11,4,5,6,0.48803603319960176,0.1893119403366177,0.2276569272478273,0.8155018060707339,0.5976160111722838,0.6383034967717076,0.6736733125724813,0.37931034482758613,0.5365853658536586,1
21700612,23.12,14.009482502933503,0,46,46,46,43,-3.48,4.464258057057186,-10,6,-8,-4,-5,0.40164673747146695,0.16160942490143834,0.19142880159379444,0.7435591436133229,0.2345641304821512,0.3649938869463927,0.3313815544170587,0.4942528735632184,0.5245901639344263,1
21700617,21.68,14.777604677348762,0,49,49,45,41,6.84,5.311722884338,0,17,11,9,10,0.6104692790633017,0.1673630032824129,0.3762716735006503,0.8878706473976385,0.7503786295238485,0.6935149637119737,0.7266360101265924,0.33333333333333337,0.7333333333333333,1
21700622,26.0,14.816207341961707,0,47,47,47,47,-4.68,5.22853708029311,-14,5,-14,-12,-7,0.29877059184811655,0.16165554318567343,0.07795486153832372,0.6328805800982722,0.07795486153832372,0.10446037301212256,0.20073181723769035,0.4942528735632184,0.7840909090909091,1
21700627,22.2,15.566630977832036,0,52,52,52,49,-4.12,4.998559792580259,-11,7,6,7,6,0.3901703917920708,0.17027352544616164,0.1782194420011672,0.7623615286877801,0.7305437897469862,0.7623615286877801,0.7344816973288276,0.3858267716535433,0.33333333333333337,1
